N,mayor_a_menor,menor_a_mayor,randomizada,kahan,referencia_N_sobre_N_mas_1,error_mayor_a_menor,error_menor_a_mayor,error_randomizada,error_kahan,semilla_barrido_aleatorio
1600,0.9993753903810125,0.9993753903810119,0.9993753903810123,0.9993753903810119,0.9993753903810119,6.665501484093284e-16,0.0,4.443667656062189e-16,0.0,20260912
1610,0.9993792675356928,0.9993792675356921,0.9993792675356924,0.9993792675356921,0.9993792675356921,7.776388229004902e-16,0.0,3.332737812430672e-16,0.0,20260912
1620,0.9993830968537947,0.9993830968537939,0.9993830968537932,0.9993830968537939,0.999383096853794,6.66545008487918e-16,1.1109083474798635e-16,7.776358432359044e-16,1.1109083474798635e-16,20260912
1630,0.9993868792152062,0.9993868792152053,0.9993868792152046,0.9993868792152054,0.9993868792152054,7.776329001316204e-16,1.110904143045172e-16,7.776329001316204e-16,0.0,20260912
1640,0.9993906154783676,0.9993906154783668,0.9993906154783666,0.9993906154783668,0.9993906154783668,7.776299929188521e-16,0.0,2.221799979768149e-16,0.0,20260912
1650,0.9993943064809213,0.9993943064809206,0.9993943064809208,0.9993943064809206,0.9993943064809206,6.66537532238594e-16,0.0,1.1108958870643234e-16,0.0,20260912
1660,0.9993979530403377,0.9993979530403371,0.9993979530403382,0.9993979530403372,0.9993979530403372,5.554459168380677e-16,1.1108918336761355e-16,9.99802650308522e-16,0.0,20260912
1670,0.9994015559545188,0.9994015559545182,0.9994015559545171,0.9994015559545182,0.9994015559545183,5.554439144157595e-16,1.1108878288315188e-16,1.2219766117146708e-15,1.1108878288315188e-16,20260912
1680,0.9994051160023804,0.9994051160023795,0.9994051160023796,0.9994051160023795,0.9994051160023796,7.776187101645367e-16,1.110883871663624e-16,0.0,1.110883871663624e-16,20260912
1690,0.9994086339444124,0.9994086339444116,0.9994086339444122,0.9994086339444116,0.9994086339444116,7.776159729282827e-16,0.0,5.554399806630591e-16,0.0,20260912
1700,0.9994121105232223,0.9994121105232215,0.9994121105232219,0.9994121105232217,0.9994121105232217,6.665256581955498e-16,1.110876096992583e-16,2.221752193985166e-16,0.0,20260912
1710,0.9994155464640567,0.9994155464640561,0.9994155464640563,0.9994155464640561,0.9994155464640561,6.665233667135589e-16,0.0,2.2217445557118633e-16,0.0,20260912
1720,0.9994189424753056,0.999418942475305,0.9994189424753059,0.999418942475305,0.999418942475305,5.554342515639228e-16,0.0,8.886948025022764e-16,0.0,20260912
1730,0.9994222992489895,0.999422299248989,0.9994222992489885,0.999422299248989,0.9994222992489891,4.443459088152939e-16,1.1108647720382347e-16,5.554323860191173e-16,1.1108647720382347e-16,20260912
1740,0.9994256174612296,0.9994256174612292,0.9994256174612292,0.9994256174612292,0.9994256174612292,4.443444335338845e-16,0.0,0.0,0.0,20260912
1750,0.9994288977727017,0.9994288977727013,0.9994288977727013,0.9994288977727013,0.9994288977727013,4.443429751128341e-16,0.0,0.0,0.0,20260912
1760,0.9994321408290748,0.9994321408290744,0.9994321408290755,0.9994321408290744,0.9994321408290744,4.443415332647501e-16,0.0,1.1108538331618754e-15,0.0,20260912
1770,0.9994353472614347,0.9994353472614341,0.9994353472614349,0.9994353472614342,0.9994353472614342,4.44340107708735e-16,1.1108502692718375e-16,6.665101615631025e-16,0.0,20260912
1780,0.9994385176866933,0.9994385176866928,0.9994385176866935,0.9994385176866929,0.9994385176866929,4.443386981702031e-16,1.1108467454255077e-16,5.554233727127539e-16,0.0,20260912
1790,0.9994416527079849,0.9994416527079844,0.9994416527079855,0.9994416527079844,0.9994416527079844,5.554216304758814e-16,0.0,1.1108432609517628e-15,0.0,20260912
1800,0.9994447529150478,0.9994447529150472,0.9994447529150456,0.9994447529150472,0.9994447529150472,5.554199075971964e-16,0.0,1.5551757412721498e-15,0.0,20260912
1810,0.9994478188845947,0.9994478188845941,0.9994478188845939,0.9994478188845941,0.9994478188845941,5.55418203755845e-16,0.0,2.22167281502338e-16,0.0,20260912
1820,0.9994508511806707,0.9994508511806699,0.9994508511806702,0.9994508511806699,0.99945085118067,6.664998223656297e-16,1.1108330372760495e-16,2.221666074552099e-16,1.1108330372760495e-16,20260912
1830,0.9994538503549979,0.9994538503549972,0.9994538503549977,0.9994538503549972,0.9994538503549972,6.664978223241513e-16,0.0,4.443318815494343e-16,0.0,20260912
1840,0.9994568169473119,0.9994568169473113,0.9994568169473115,0.9994568169473113,0.9994568169473113,6.664958440222543e-16,0.0,2.2216528134075143e-16,0.0,20260912
1850,0.999459751485684,0.9994597514856833,0.9994597514856834,0.9994597514856834,0.9994597514856834,5.55411572589504e-16,1.110823145179008e-16,0.0,0.0,20260912
1860,0.9994626544868357,0.999462654486835,0.999462654486835,0.999462654486835,0.999462654486835,6.664919512346504e-16,0.0,0.0,0.0,20260912
1870,0.9994655264564409,0.9994655264564404,0.9994655264564415,0.9994655264564404,0.9994655264564404,5.554083633886813e-16,0.0,1.1108167267773626e-15,0.0,20260912
1880,0.9994683678894212,0.9994683678894205,0.9994683678894202,0.9994683678894205,0.9994683678894205,6.664881412723148e-16,0.0,3.332440706361574e-16,0.0,20260912
1890,0.9994711792702282,0.9994711792702273,0.9994711792702287,0.9994711792702273,0.9994711792702274,7.775673109504336e-16,1.1108104442149051e-16,1.2218914886363957e-15,1.1108104442149051e-16,20260912
1900,0.9994739610731201,0.9994739610731194,0.99947396107312,0.9994739610731194,0.9994739610731194,7.775651467729978e-16,0.0,6.664844115197125e-16,0.0,20260912
1910,0.9994767137624289,0.999476713762428,0.9994767137624296,0.9994767137624281,0.9994767137624281,7.775630052571057e-16,1.1108042932244366e-16,1.5551260105142113e-15,0.0,20260912
1920,0.9994794377928169,0.9994794377928162,0.9994794377928164,0.9994794377928162,0.9994794377928162,6.664807594702893e-16,0.0,2.221602531567631e-16,0.0,20260912
1930,0.9994821336095295,0.9994821336095286,0.9994821336095284,0.9994821336095288,0.9994821336095288,7.775587888009451e-16,1.1107982697156358e-16,3.3323948091469074e-16,0.0,20260912
1940,0.9994848016486357,0.9994848016486347,0.9994848016486348,0.9994848016486347,0.9994848016486347,9.997157740812813e-16,0.0,1.1107953045347571e-16,0.0,20260912
1950,0.9994874423372642,0.9994874423372629,0.9994874423372642,0.9994874423372629,0.9994874423372629,1.221871606742589e-15,0.0,1.221871606742589e-15,0.0,20260912
1960,0.9994900560938308,0.9994900560938297,0.9994900560938297,0.9994900560938297,0.9994900560938297,1.110789464943843e-15,0.0,0.0,0.0,20260912
1970,0.9994926433282608,0.9994926433282597,0.9994926433282596,0.9994926433282597,0.9994926433282597,1.110786589612276e-15,0.0,1.110786589612276e-16,0.0,20260912
1980,0.999495204442202,0.9994952044422009,0.9994952044422006,0.9994952044422009,0.9994952044422009,1.1107837433244622e-15,0.0,2.2215674866489245e-16,0.0,20260912
1990,0.9994977398292325,0.9994977398292315,0.9994977398292314,0.9994977398292315,0.9994977398292315,9.997028330783005e-16,0.0,1.1107809256425563e-16,0.0,20260912
2000,0.9995002498750635,0.9995002498750625,0.999500249875063,0.9995002498750625,0.9995002498750625,9.997003225237222e-16,0.0,5.553890680687346e-16,0.0,20260912
2010,0.9995027349577335,0.9995027349577325,0.9995027349577328,0.9995027349577325,0.9995027349577325,9.996978369497865e-16,0.0,3.332326123165955e-16,0.0,20260912
2020,0.999505195447799,0.999505195447798,0.9995051954477976,0.9995051954477981,0.9995051954477981,8.886181119871055e-16,1.1107726399838819e-16,5.553863199919409e-16,0.0,20260912
2030,0.999507631708519,0.999507631708518,0.9995076317085174,0.999507631708518,0.999507631708518,9.996929392671545e-16,0.0,5.553849662595303e-16,0.0,20260912
2040,0.9995100440960324,0.9995100440960313,0.9995100440960322,0.9995100440960314,0.9995100440960314,9.996905264382108e-16,1.110767251598012e-16,7.775370761186084e-16,0.0,20260912
2050,0.999512432959533,0.9995124329595318,0.9995124329595325,0.999512432959532,0.999512432959532,9.996881371490616e-16,1.1107645968322908e-16,5.553822984161453e-16,0.0,20260912
2060,0.9995147986414372,0.9995147986414361,0.9995147986414372,0.9995147986414362,0.9995147986414362,9.996857710568946e-16,1.110761967840994e-16,9.996857710568946e-16,0.0,20260912
2070,0.9995171414775481,0.999517141477547,0.9995171414775484,0.9995171414775471,0.9995171414775471,9.996834278255214e-16,1.1107593642505794e-16,1.3329112371006951e-15,0.0,20260912
2080,0.999519461797214,0.9995194617972128,0.9995194617972136,0.9995194617972128,0.9995194617972128,1.110756785694688e-15,0.0,7.775297499862815e-16,0.0,20260912
2090,0.9995217599234827,0.9995217599234816,0.9995217599234816,0.9995217599234816,0.9995217599234816,1.1107542318139724e-15,0.0,0.0,0.0,20260912
2100,0.999524036173252,0.9995240361732508,0.999524036173252,0.9995240361732508,0.9995240361732508,1.2218268724815234e-15,0.0,1.2218268724815234e-15,0.0,20260912
2110,0.9995262908574148,0.9995262908574135,0.9995262908574128,0.9995262908574135,0.9995262908574135,1.3328990360096903e-15,0.0,6.664495180048451e-16,0.0,20260912
2120,0.9995285242810008,0.9995285242809995,0.9995285242809999,0.9995285242809995,0.9995285242809995,1.3328960576773343e-15,0.0,4.442986858924447e-16,0.0,20260912
2130,0.9995307367433143,0.9995307367433129,0.9995307367433144,0.9995307367433129,0.999530736743313,1.2218186817013283e-15,1.1107442560921165e-16,1.33289310731054e-15,1.1107442560921165e-16,20260912
2140,0.9995329285380675,0.9995329285380663,0.999532928538066,0.9995329285380663,0.9995329285380663,1.2218160024741618e-15,0.0,3.3322254612931686e-16,0.0,20260912
2150,0.9995350999535112,0.99953509995351,0.9995350999535104,0.99953509995351,0.99953509995351,1.2218133481700386e-15,0.0,4.442957629709232e-16,0.0,20260912
2160,0.99953725127256,0.999537251272559,0.9995372512725591,0.999537251272559,0.999537251272559,9.99663315089568e-16,0.0,1.1107370167661866e-16,0.0,20260912
2170,0.9995393827729165,0.9995393827729157,0.9995393827729162,0.9995393827729157,0.9995393827729157,8.88587718511047e-16,0.0,5.553673240694043e-16,0.0,20260912
2180,0.9995414947271902,0.9995414947271893,0.9995414947271903,0.9995414947271893,0.9995414947271893,8.885858409935656e-16,0.0,9.996590711177614e-16,0.0,20260912
2190,0.9995435874030131,0.9995435874030123,0.9995435874030139,0.9995435874030123,0.9995435874030123,7.775109830445675e-16,0.0,1.555021966089135e-15,0.0,20260912
2200,0.9995456610631539,0.9995456610631531,0.9995456610631543,0.9995456610631531,0.9995456610631531,7.775093700181721e-16,0.0,1.2218004385999847e-15,0.0,20260912
2210,0.9995477159656272,0.9995477159656264,0.999547715965627,0.9995477159656264,0.9995477159656264,7.775077715893008e-16,0.0,5.553626939923577e-16,0.0,20260912
2220,0.9995497523638008,0.9995497523638001,0.9995497523637997,0.9995497523638001,0.9995497523638001,7.775061875606896e-16,0.0,3.332169375260098e-16,0.0,20260912
2230,0.9995517705064999,0.9995517705064992,0.9995517705064997,0.9995517705064993,0.9995517705064993,5.553604412418664e-16,1.1107208824837328e-16,3.3321626474511983e-16,0.0,20260912
2240,0.9995537706381086,0.9995537706381079,0.9995537706381082,0.999553770638108,0.999553770638108,5.553593299520035e-16,1.110718659904007e-16,2.221437319808014e-16,0.0,20260912
2250,0.999555752998668,0.9995557529986672,0.9995557529986677,0.9995557529986673,0.9995557529986673,6.664298742483273e-16,1.1107164570805455e-16,4.442865828322182e-16,0.0,20260912
2260,0.9995577178239724,0.9995577178239716,0.9995577178239718,0.9995577178239716,0.9995577178239717,6.664285642506581e-16,1.1107142737510967e-16,1.1107142737510967e-16,1.1107142737510967e-16,20260912
2270,0.9995596653456633,0.9995596653456627,0.9995596653456642,0.9995596653456627,0.9995596653456627,6.664272657948186e-16,0.0,1.5549969535212435e-15,0.0,20260912
2280,0.9995615957913203,0.9995615957913195,0.9995615957913191,0.9995615957913195,0.9995615957913196,6.664259787289426e-16,1.1107099645482378e-16,5.553549822741189e-16,1.1107099645482378e-16,20260912
2290,0.9995635093845491,0.9995635093845482,0.9995635093845483,0.9995635093845482,0.9995635093845482,8.885662705384223e-16,0.0,1.1107078381730278e-16,0.0,20260912
2300,0.9995654063450682,0.9995654063450673,0.999565406345068,0.9995654063450673,0.9995654063450674,7.774940112016259e-16,1.110705730288037e-16,5.553528651440185e-16,1.110705730288037e-16,20260912
2310,0.9995672868887935,0.9995672868887927,0.9995672868887919,0.9995672868887927,0.9995672868887927,7.774925484571929e-16,0.0,7.774925484571929e-16,0.0,20260912
2320,0.9995691512279198,0.999569151227919,0.9995691512279185,0.999569151227919,0.999569151227919,7.774910983226258e-16,0.0,5.553507845161612e-16,0.0,20260912
2330,0.9995709995710003,0.9995709995709995,0.9995709995709985,0.9995709995709996,0.9995709995709996,6.664197091161991e-16,1.1106995151936652e-16,1.1106995151936651e-15,0.0,20260912
2340,0.9995728321230251,0.9995728321230243,0.9995728321230246,0.9995728321230243,0.9995728321230244,6.664184873455106e-16,1.1106974789091844e-16,2.221394957818369e-16,1.1106974789091844e-16,20260912
2350,0.9995746490854963,0.9995746490854955,0.9995746490854954,0.9995746490854955,0.9995746490854955,7.77486821968349e-16,0.0,1.1106954599547842e-16,0.0,20260912
2360,0.9995764506565022,0.9995764506565015,0.9995764506565019,0.9995764506565015,0.9995764506565015,7.774854206771171e-16,0.0,4.442773832440669e-16,0.0,20260912
2370,0.9995782370307894,0.9995782370307886,0.9995782370307885,0.9995782370307886,0.9995782370307887,6.664148838952522e-16,1.1106914731587536e-16,2.221382946317507e-16,1.1106914731587536e-16,20260912
2380,0.9995800083998327,0.999580008399832,0.9995800083998329,0.999580008399832,0.999580008399832,7.774826534213229e-16,0.0,8.885516039100833e-16,0.0,20260912
2390,0.9995817649519037,0.9995817649519029,0.9995817649519034,0.999581764951903,0.999581764951903,6.664125318524057e-16,1.1106875530873427e-16,4.442750212349371e-16,0.0,20260912
2400,0.9995835068721373,0.9995835068721366,0.9995835068721376,0.9995835068721366,0.9995835068721366,6.664113705312503e-16,0.0,9.996170557968753e-16,0.0,20260912
2410,0.9995852343425972,0.9995852343425964,0.9995852343425952,0.9995852343425964,0.9995852343425964,7.774785886555505e-16,0.0,1.2217520678872936e-15,0.0,20260912
2420,0.9995869475423387,0.9995869475423378,0.999586947542339,0.9995869475423379,0.9995869475423379,7.7747725612903e-16,1.110681794470043e-16,1.1106817944700429e-15,0.0,20260912
2430,0.9995886466474712,0.9995886466474702,0.9995886466474703,0.9995886466474702,0.9995886466474702,9.99611915875465e-16,0.0,1.1106799065282945e-16,0.0,20260912
2440,0.9995903318312177,0.9995903318312167,0.9995903318312179,0.9995903318312167,0.9995903318312167,9.996102306553305e-16,0.0,1.221745837467626e-15,0.0,20260912
2450,0.9995920032639749,0.9995920032639738,0.9995920032639735,0.9995920032639739,0.9995920032639739,9.99608559192095e-16,1.1106761768801056e-16,4.442704707520422e-16,0.0,20260912
2460,0.9995936611133693,0.9995936611133686,0.9995936611133682,0.9995936611133686,0.9995936611133686,7.774720343584379e-16,0.0,3.332023004393305e-16,0.0,20260912
2470,0.9995953055443149,0.999595305544314,0.9995953055443154,0.9995953055443141,0.9995953055443141,7.774707553417543e-16,1.1106725076310775e-16,1.3328070091572932e-15,0.0,20260912
2480,0.9995969367190656,0.9995969367190648,0.9995969367190657,0.9995969367190649,0.9995969367190649,6.664024171197613e-16,1.1106706951996023e-16,7.774694866397215e-16,0.0,20260912
2490,0.9995985547972708,0.9995985547972701,0.9995985547972716,0.9995985547972701,0.9995985547972702,5.553344486629046e-16,1.1106688973258093e-16,1.332802676790971e-15,1.1106688973258093e-16,20260912
2500,0.9996001599360261,0.9996001599360256,0.9996001599360271,0.9996001599360256,0.9996001599360256,5.553335569175033e-16,0.0,1.5549339593690092e-15,0.0,20260912
2510,0.9996017522899249,0.9996017522899243,0.9996017522899252,0.9996017522899243,0.9996017522899243,5.553326722776431e-16,0.0,8.885322756442288e-16,0.0,20260912
2520,0.9996033320111073,0.9996033320111066,0.9996033320111066,0.9996033320111067,0.9996033320111067,5.55331794658734e-16,1.110663589317468e-16,1.110663589317468e-16,0.0,20260912
2530,0.9996048992493093,0.9996048992493085,0.9996048992493086,0.9996048992493085,0.9996048992493086,6.663971087730287e-16,1.110661847955048e-16,0.0,1.110661847955048e-16,20260912
2540,0.9996064541519095,0.9996064541519086,0.9996064541519077,0.9996064541519086,0.9996064541519087,7.774620842129e-16,1.1106601203041428e-16,9.995941082737286e-16,1.1106601203041428e-16,20260912
2550,0.9996079968639757,0.9996079968639748,0.9996079968639735,0.999607996863975,0.999607996863975,7.774608843424087e-16,1.1106584062034408e-16,1.443855928064473e-15,0.0,20260912
2560,0.99960952752831,0.9996095275283092,0.9996095275283106,0.9996095275283092,0.9996095275283092,7.774596938459055e-16,0.0,1.332788046592981e-15,0.0,20260912
2570,0.9996110462854927,0.999611046285492,0.9996110462854921,0.999611046285492,0.999611046285492,6.663930108119714e-16,0.0,1.1106550180199523e-16,0.0,20260912
2580,0.9996125532739254,0.9996125532739248,0.9996125532739264,0.9996125532739248,0.9996125532739248,5.553266718134746e-16,0.0,1.554914681077729e-15,0.0,20260912
2590,0.9996140486298731,0.9996140486298726,0.999614048629872,0.9996140486298726,0.9996140486298727,4.442606728654487e-16,1.1106516821636218e-16,6.663910092981731e-16,1.1106516821636218e-16,20260912
2600,0.9996155324875053,0.9996155324875048,0.9996155324875039,0.9996155324875048,0.9996155324875048,5.553250167403908e-16,0.0,8.885200267846253e-16,0.0,20260912
2610,0.9996170049789356,0.9996170049789352,0.9996170049789354,0.9996170049789352,0.9996170049789352,3.331945192294579e-16,0.0,1.1106483974315265e-16,0.0,20260912
2620,0.999618466234262,0.9996184662342616,0.9996184662342608,0.9996184662342618,0.9996184662342618,2.2212935477423934e-16,1.1106467738711967e-16,9.99582096484077e-16,0.0,20260912
2630,0.9996199163816042,0.9996199163816039,0.9996199163816043,0.999619916381604,0.999619916381604,2.2212903253146667e-16,1.1106451626573334e-16,3.331935487972e-16,0.0,20260912
2640,0.9996213555471416,0.9996213555471412,0.9996213555471409,0.9996213555471413,0.9996213555471413,3.331930690948907e-16,1.1106435636496356e-16,3.331930690948907e-16,0.0,20260912
2650,0.9996227838551494,0.9996227838551489,0.9996227838551505,0.999622783855149,0.999622783855149,3.331925930129762e-16,1.1106419767099207e-16,1.443834569722897e-15,0.0,20260912
2660,0.9996242014280348,0.9996242014280345,0.9996242014280337,0.9996242014280345,0.9996242014280345,2.221280803404167e-16,0.0,8.885123213616667e-16,0.0,20260912
2670,0.9996256083863723,0.9996256083863722,0.9996256083863728,0.9996256083863722,0.9996256083863722,1.1106388384920573e-16,0.0,6.663833030952344e-16,0.0,20260912
2680,0.999627004848937,0.999627004848937,0.9996270048489364,0.999627004848937,0.999627004848937,0.0,0.0,5.553186434738889e-16,0.0,20260912
2690,0.9996283909327388,0.9996283909327387,0.9996283909327387,0.9996283909327387,0.9996283909327388,0.0,1.1106357469391435e-16,1.1106357469391435e-16,1.1106357469391435e-16,20260912
2700,0.9996297667530543,0.9996297667530544,0.9996297667530546,0.9996297667530544,0.9996297667530544,1.1106342183379807e-16,0.0,2.2212684366759613e-16,0.0,20260912
2710,0.9996311324234599,0.9996311324234599,0.9996311324234592,0.9996311324234599,0.99963113242346,1.110632701018007e-16,1.110632701018007e-16,7.77442890712605e-16,1.110632701018007e-16,20260912
2720,0.9996324880558619,0.9996324880558618,0.999632488055862,0.9996324880558618,0.9996324880558618,1.1106311948547983e-16,0.0,2.2212623897095965e-16,0.0,20260912
2730,0.9996338337605273,0.9996338337605273,0.9996338337605268,0.9996338337605273,0.9996338337605273,0.0,0.0,4.442518798903007e-16,0.0,20260912
2740,0.9996351696461145,0.9996351696461145,0.9996351696461147,0.9996351696461145,0.9996351696461145,0.0,0.0,1.1106282155100562e-16,0.0,20260912
2750,0.9996364958197019,0.9996364958197019,0.9996364958197014,0.9996364958197019,0.9996364958197019,0.0,0.0,5.553133710443283e-16,0.0,20260912
2760,0.9996378123868163,0.9996378123868164,0.9996378123868157,0.9996378123868164,0.9996378123868164,1.1106252793442236e-16,0.0,6.663751676065342e-16,0.0,20260912
2770,0.9996391194514616,0.9996391194514616,0.9996391194514608,0.9996391194514616,0.9996391194514616,0.0,0.0,7.774366790127856e-16,0.0,20260912
2780,0.9996404171161453,0.9996404171161453,0.9996404171161447,0.9996404171161453,0.9996404171161453,0.0,0.0,5.553111927126907e-16,0.0,20260912
2790,0.9996417054819062,0.9996417054819061,0.9996417054819052,0.9996417054819061,0.9996417054819061,1.1106209540246637e-16,0.0,8.88496763219731e-16,0.0,20260912
2800,0.9996429846483401,0.9996429846483398,0.9996429846483417,0.9996429846483399,0.9996429846483399,2.221239065696474e-16,1.110619532848237e-16,1.7769912525571793e-15,0.0,20260912
2810,0.9996442547136252,0.999644254713625,0.9996442547136246,0.9996442547136251,0.9996442547136251,1.1106181217869448e-16,1.1106181217869448e-16,4.442472487147779e-16,0.0,20260912
2820,0.9996455157745483,0.999645515774548,0.9996455157745475,0.999645515774548,0.9996455157745481,2.221233441466359e-16,1.1106167207331795e-16,5.553083603665898e-16,1.1106167207331795e-16,20260912
2830,0.999646767926528,0.9996467679265277,0.9996467679265273,0.9996467679265277,0.9996467679265277,2.221230659161709e-16,0.0,4.442461318323418e-16,0.0,20260912
2840,0.9996480112636397,0.9996480112636396,0.9996480112636409,0.9996480112636396,0.9996480112636396,1.1106139482253767e-16,0.0,1.332736737870452e-15,0.0,20260912
2850,0.9996492458786392,0.999649245878639,0.9996492458786389,0.999649245878639,0.9996492458786391,1.1106125765636214e-16,1.1106125765636214e-16,2.2212251531272427e-16,1.1106125765636214e-16,20260912
2860,0.9996504718629853,0.999650471862985,0.9996504718629848,0.999650471862985,0.999650471862985,3.33183364348172e-16,0.0,1.1106112144939065e-16,0.0,20260912
2870,0.9996516893068621,0.9996516893068617,0.9996516893068613,0.9996516893068617,0.9996516893068618,3.3318295857479e-16,1.1106098619159665e-16,4.442439447663866e-16,1.1106098619159665e-16,20260912
2880,0.9996528982992021,0.9996528982992017,0.9996528982992001,0.9996528982992017,0.9996528982992017,4.442434074923717e-16,0.0,1.5548519262233009e-15,0.0,20260912
2890,0.9996540989277071,0.9996540989277066,0.9996540989277072,0.9996540989277066,0.9996540989277066,4.44242873936516e-16,0.0,5.553035924206449e-16,0.0,20260912
2900,0.9996552912788698,0.9996552912788693,0.9996552912788699,0.9996552912788693,0.9996552912788693,4.442423440603558e-16,0.0,5.553029300754447e-16,0.0,20260912
2910,0.9996564754379943,0.9996564754379937,0.9996564754379939,0.9996564754379939,0.9996564754379939,4.442418178259561e-16,1.1106045445648903e-16,0.0,0.0,20260912
2920,0.9996576514892165,0.9996576514892159,0.9996576514892161,0.999657651489216,0.999657651489216,4.442412951959016e-16,1.110603237989754e-16,1.110603237989754e-16,0.0,20260912
2930,0.9996588195155242,0.9996588195155237,0.999658819515524,0.9996588195155237,0.9996588195155237,4.442407761332879e-16,0.0,3.3318058209996594e-16,0.0,20260912
2940,0.9996599795987765,0.9996599795987758,0.9996599795987745,0.999659979598776,0.999659979598776,5.553003257521403e-16,1.1106006515042807e-16,1.4437808469555649e-15,0.0,20260912
2950,0.9996611318197227,0.999661131819722,0.9996611318197235,0.9996611318197222,0.9996611318197222,5.552996857065825e-16,1.110599371413165e-16,1.332719245695798e-15,0.0,20260912
2960,0.9996622762580214,0.9996622762580208,0.9996622762580206,0.999662276258021,0.999662276258021,4.442392399885255e-16,1.1105980999713137e-16,3.331794299913941e-16,0.0,20260912
2970,0.9996634129922591,0.9996634129922585,0.9996634129922585,0.9996634129922585,0.9996634129922585,6.663581022548162e-16,0.0,0.0,0.0,20260912
2980,0.999664542099967,0.9996645420999664,0.9996645420999659,0.9996645420999665,0.9996645420999665,5.552977913435556e-16,1.1105955826871113e-16,5.552977913435556e-16,0.0,20260912
2990,0.9996656636576402,0.9996656636576395,0.9996656636576402,0.9996656636576395,0.9996656636576395,6.663566020041157e-16,0.0,6.663566020041157e-16,0.0,20260912
3000,0.9996667777407536,0.9996667777407531,0.9996667777407541,0.9996667777407531,0.9996667777407531,5.552965494833492e-16,0.0,9.995337890700284e-16,0.0,20260912
3010,0.9996678844237801,0.9996678844237794,0.9996678844237801,0.9996678844237794,0.9996678844237795,5.55295934741918e-16,1.1105918694838359e-16,5.55295934741918e-16,1.1105918694838359e-16,20260912
3020,0.9996689837802055,0.9996689837802052,0.9996689837802047,0.9996689837802052,0.9996689837802052,3.331771944429733e-16,0.0,4.442362592572978e-16,0.0,20260912
3030,0.9996700758825473,0.999670075882547,0.9996700758825458,0.999670075882547,0.999670075882547,3.3317683045929203e-16,0.0,1.2216483783507375e-15,0.0,20260912
3040,0.9996711608023681,0.9996711608023676,0.9996711608023678,0.9996711608023676,0.9996711608023676,4.44235291826987e-16,0.0,2.221176459134935e-16,0.0,20260912
3050,0.9996722386102921,0.9996722386102916,0.9996722386102909,0.9996722386102916,0.9996722386102918,3.331761096522642e-16,1.110587032174214e-16,8.884696257393712e-16,1.110587032174214e-16,20260912
3060,0.9996733093760213,0.9996733093760208,0.9996733093760216,0.999673309376021,0.999673309376021,3.3317575278211806e-16,1.1105858426070602e-16,6.663515055642361e-16,0.0,20260912
3070,0.9996743731683495,0.9996743731683491,0.99967437316835,0.9996743731683491,0.9996743731683491,4.442338643158118e-16,0.0,8.884677286316236e-16,0.0,20260912
3080,0.9996754300551771,0.9996754300551769,0.999675430055178,0.9996754300551769,0.9996754300551769,2.2211669732922774e-16,0.0,1.1105834866461387e-15,0.0,20260912
3090,0.9996764801035267,0.9996764801035263,0.9996764801035265,0.9996764801035264,0.9996764801035264,3.3317469603071446e-16,1.1105823201023814e-16,1.1105823201023814e-16,0.0,20260912
3100,0.9996775233795554,0.999677523379555,0.9996775233795547,0.999677523379555,0.999677523379555,4.442324644338852e-16,0.0,2.221162322169426e-16,0.0,20260912
3110,0.9996785599485699,0.9996785599485696,0.9996785599485692,0.9996785599485696,0.9996785599485696,3.331740028561603e-16,0.0,3.331740028561603e-16,0.0,20260912
3120,0.9996795898750404,0.99967958987504,0.9996795898750394,0.99967958987504,0.99967958987504,3.3317365960145325e-16,0.0,6.663473192029065e-16,0.0,20260912
3130,0.999680613222613,0.9996806132226126,0.9996806132226118,0.9996806132226126,0.9996806132226126,4.44231091386756e-16,0.0,7.774044099268229e-16,0.0,20260912
3140,0.9996816300541234,0.9996816300541228,0.9996816300541237,0.9996816300541229,0.9996816300541229,4.442306395347283e-16,1.1105765988368207e-16,7.774036191857744e-16,0.0,20260912
3150,0.9996826404316094,0.9996826404316089,0.9996826404316097,0.999682640431609,0.999682640431609,3.3317264291370175e-16,1.1105754763790057e-16,6.663452858274035e-16,0.0,20260912
3160,0.9996836444163242,0.999683644416324,0.999683644416324,0.999683644416324,0.999683644416324,2.2211487220507088e-16,0.0,0.0,0.0,20260912
3170,0.9996846420687481,0.999684642068748,0.9996846420687491,0.999684642068748,0.9996846420687481,0.0,1.1105732527086344e-16,9.99515927437771e-16,1.1105732527086344e-16,20260912
3180,0.9996856334486012,0.9996856334486011,0.9996856334486005,0.9996856334486011,0.9996856334486011,1.11057215136246e-16,0.0,5.5528607568123e-16,0.0,20260912
3190,0.9996866186148544,0.9996866186148542,0.9996866186148543,0.9996866186148543,0.9996866186148543,1.1105710569212773e-16,1.1105710569212773e-16,0.0,0.0,20260912
3200,0.9996875976257421,0.9996875976257419,0.9996875976257414,0.999687597625742,0.999687597625742,1.1105699693203518e-16,1.1105699693203518e-16,5.552849846601759e-16,0.0,20260912
3210,0.999688570538773,0.9996885705387729,0.9996885705387731,0.9996885705387729,0.9996885705387729,1.1105688884957564e-16,0.0,2.2211377769915127e-16,0.0,20260912
3220,0.9996895374107422,0.999689537410742,0.9996895374107426,0.999689537410742,0.999689537410742,2.2211356287687137e-16,0.0,6.663406886306142e-16,0.0,20260912
