N,mayor_a_menor,menor_a_mayor,randomizada,kahan,referencia_N_sobre_N_mas_1,error_mayor_a_menor,error_menor_a_mayor,error_randomizada,error_kahan,semilla_barrido_aleatorio
319000,0.9999968652136325,0.9999968652135887,0.9999968652136052,0.9999968652135887,0.9999968652135887,4.3853946945450653e-14,0.0,1.6542374923726954e-14,0.0,20260913
320000,0.9999968750098093,0.9999968750097655,0.9999968750097993,0.9999968750097655,0.9999968750097656,4.363190121703386e-14,1.1102264940721084e-16,3.363986277038489e-14,1.1102264940721084e-16,20260913
321000,0.9999968847449511,0.9999968847449073,0.9999968847449171,0.9999968847449073,0.9999968847449073,4.3742923440596185e-14,0.0,9.76999305272199e-15,0.0,20260913
322000,0.9999968944196261,0.9999968944195825,0.9999968944196094,0.9999968944195825,0.9999968944195825,4.363190037014402e-14,0.0,2.6867480635050515e-14,0.0,20260913
323000,0.9999969040343962,0.9999969040343528,0.9999969040343515,0.9999969040343528,0.9999969040343528,4.340985465826239e-14,0.0,1.3322717542177716e-15,0.0,20260913
324000,0.9999969135898161,0.9999969135897728,0.9999969135898008,0.9999969135897728,0.9999969135897728,4.3298831598337773e-14,0.0,2.797770657123364e-14,0.0,20260913
325000,0.9999969230864334,0.9999969230863904,0.9999969230863771,0.9999969230863905,0.9999969230863905,4.2854740610865657e-14,1.1102264406960014e-16,1.3433739932421618e-14,0.0,20260913
326000,0.9999969325247895,0.9999969325247469,0.9999969325247496,0.9999969325247469,0.9999969325247469,4.2632694920342654e-14,0.0,2.7755660755431416e-15,0.0,20260913
327000,0.999996941905419,0.9999969419053764,0.9999969419054131,0.9999969419053765,0.9999969419053765,4.252167187843965e-14,1.110226419802602e-16,3.663747185348586e-14,0.0,20260913
328000,0.9999969512288496,0.9999969512288072,0.9999969512288415,0.9999969512288072,0.9999969512288073,4.2299626200100284e-14,1.1102264094514512e-16,3.419497341110469e-14,1.1102264094514512e-16,20260913
329000,0.9999969604956036,0.9999969604955607,0.9999969604955518,0.9999969604955607,0.9999969604955607,4.28547390077005e-14,0.0,8.992833833222125e-15,0.0,20260913
330000,0.9999969697061962,0.9999969697061524,0.9999969697061826,0.9999969697061524,0.9999969697061524,4.385394236302542e-14,0.0,3.0198157779095985e-14,0.0,20260913
331000,0.9999969788611285,0.999996978861091,0.9999969788611076,0.9999969788610911,0.9999969788610911,3.74146289646591e-14,1.110226378773267e-16,1.6542373043721682e-14,0.0,20260913
332000,0.9999969879609174,0.9999969879608795,0.9999969879609041,0.9999969879608797,0.9999969879608797,3.774769653479399e-14,1.1102263686704113e-16,2.442498011074905e-14,0.0,20260913
333000,0.9999969970060528,0.999996997006015,0.9999969970060486,0.999996997006015,0.999996997006015,3.7858718829222765e-14,0.0,3.3639858666435476e-14,0.0,20260913
334000,0.999997005997026,0.999997005996988,0.9999970059969933,0.999997005996988,0.999997005996988,3.796974112369964e-14,0.0,5.218063838637085e-15,0.0,20260913
335000,0.9999970149343218,0.9999970149342837,0.9999970149343231,0.9999970149342837,0.9999970149342837,3.80807634182242e-14,0.0,3.9413035024692686e-14,0.0,20260913
336000,0.9999970238184195,0.9999970238183814,0.9999970238183844,0.9999970238183815,0.9999970238183815,3.796974044702393e-14,1.1102263288603487e-16,2.886588455036907e-15,0.0,20260913
337000,0.9999970326497924,0.9999970326497547,0.9999970326497531,0.9999970326497547,0.9999970326497547,3.774769484788689e-14,0.0,1.5543168466776955e-15,0.0,20260913
338000,0.9999970414289091,0.9999970414288715,0.9999970414288991,0.9999970414288715,0.9999970414288715,3.763667188556362e-14,0.0,2.764463510178567e-14,0.0,20260913
339000,0.9999970501562317,0.9999970501561942,0.999997050156217,0.9999970501561942,0.9999970501561942,3.7525648927133334e-14,0.0,2.2759639142196256e-14,0.0,20260913
340000,0.9999970588322175,0.9999970588321798,0.9999970588322074,0.9999970588321799,0.9999970588321799,3.7525648601560386e-14,1.1102262899869937e-16,2.7422589362678744e-14,0.0,20260913
341000,0.9999970674573172,0.9999970674572801,0.9999970674573193,0.9999970674572801,0.9999970674572802,3.697053513769138e-14,1.1102262804111524e-16,3.907996507047257e-14,1.1102262804111524e-16,20260913
342000,0.9999970760319786,0.9999970760319414,0.9999970760319348,0.9999970760319414,0.9999970760319414,3.71925800748589e-14,0.0,6.661357625347863e-15,0.0,20260913
343000,0.9999970845566423,0.9999970845566047,0.9999970845566254,0.9999970845566047,0.9999970845566047,3.7525647636231845e-14,0.0,2.0650208462541785e-14,0.0,20260913
344000,0.9999970930317437,0.9999970930317063,0.9999970930317221,0.9999970930317063,0.9999970930317063,3.741462469299548e-14,0.0,1.587623540385268e-14,0.0,20260913
345000,0.9999971014577143,0.9999971014576768,0.999997101457723,0.999997101457677,0.999997101457677,3.7303601753473745e-14,1.110226242662909e-16,4.607438907051073e-14,0.0,20260913
346000,0.9999971098349804,0.9999971098349426,0.9999971098349643,0.9999971098349426,0.9999971098349427,3.763666931097932e-14,1.110226233362222e-16,2.1538388927227104e-14,1.110226233362222e-16,20260913
347000,0.999997118163962,0.9999971181639246,0.9999971181639307,0.9999971181639246,0.9999971181639246,3.7414623752680257e-14,0.0,6.106244232633276e-15,0.0,20260913
348000,0.9999971264450767,0.9999971264450389,0.9999971264450466,0.9999971264450389,0.9999971264450389,3.774769130732095e-14,0.0,7.66056088295631e-15,0.0,20260913
349000,0.9999971346787346,0.9999971346786971,0.9999971346787364,0.9999971346786972,0.9999971346786972,3.741462313478448e-14,1.1102262057799548e-16,3.919098506403241e-14,0.0,20260913
350000,0.9999971428653436,0.999997142865306,0.9999971428653123,0.999997142865306,0.999997142865306,3.752564544815381e-14,0.0,6.217266701469271e-15,0.0,20260913
351000,0.9999971510053055,0.9999971510052678,0.9999971510052645,0.9999971510052678,0.9999971510052678,3.774769038022637e-14,0.0,3.2196559441957787e-15,0.0,20260913
352000,0.9999971590990175,0.9999971590989798,0.9999971590989952,0.9999971590989798,0.9999971590989798,3.774769007470657e-14,0.0,1.5432143883482978e-14,0.0,20260913
353000,0.9999971671468728,0.9999971671468353,0.9999971671468365,0.9999971671468353,0.9999971671468353,3.7525644536971175e-14,0.0,1.2212487867061625e-15,0.0,20260913
354000,0.9999971751492606,0.9999971751492227,0.9999971751492406,0.9999971751492227,0.9999971751492227,3.78587120849301e-14,0.0,1.787464118965908e-14,0.0,20260913
355000,0.9999971831065644,0.9999971831065264,0.9999971831065255,0.9999971831065264,0.9999971831065264,3.7969734398877374e-14,0.0,8.881809216111668e-16,0.0,20260913
356000,0.9999971910191645,0.9999971910191263,0.9999971910191443,0.9999971910191263,0.9999971910191263,3.8191779327083044e-14,0.0,1.7985663520312366e-14,0.0,20260913
357000,0.9999971988874362,0.999997198887398,0.9999971988873967,0.999997198887398,0.999997198887398,3.819177902657891e-14,0.0,1.3322713613922874e-15,0.0,20260913
358000,0.9999972067117511,0.9999972067117131,0.9999972067117314,0.9999972067117131,0.9999972067117131,3.7969733502592205e-14,0.0,1.8318731075812028e-14,0.0,20260913
359000,0.999997214492477,0.9999972144924387,0.9999972144924433,0.9999972144924387,0.9999972144924387,3.830280104230982e-14,0.0,4.551927080390442e-15,0.0,20260913
360000,0.9999972222299766,0.9999972222299383,0.9999972222299675,0.9999972222299383,0.9999972222299383,3.8302800745941097e-14,0.0,2.919894665560147e-14,0.0,20260913
361000,0.999997229924609,0.9999972299245709,0.9999972299245865,0.9999972299245709,0.9999972299245709,3.8191777841210776e-14,0.0,1.565418801049628e-14,0.0,20260913
362000,0.9999972375767303,0.9999972375766917,0.9999972375767184,0.9999972375766918,0.9999972375766918,3.8524845376423745e-14,1.110226091539589e-16,2.664542619695014e-14,0.0,20260913
363000,0.9999972451866908,0.9999972451866523,0.9999972451866891,0.9999972451866523,0.9999972451866523,3.8413822474941303e-14,0.0,3.6748483350305123e-14,0.0,20260913
364000,0.9999972527548392,0.9999972527548001,0.999997252754838,0.9999972527548001,0.9999972527548001,3.9079957829032067e-14,0.0,3.7858709146874814e-14,0.0,20260913
365000,0.9999972602815177,0.9999972602814786,0.9999972602814903,0.9999972602814786,0.9999972602814787,3.896893492825577e-14,1.1102260663320733e-16,1.1546351089853562e-14,1.1102260663320733e-16,20260913
366000,0.9999972677670667,0.9999972677670279,0.9999972677670603,0.9999972677670279,0.9999972677670279,3.8746889424946815e-14,0.0,3.241860089422484e-14,0.0,20260913
367000,0.999997275211823,0.9999972752117842,0.9999972752117956,0.9999972752117842,0.9999972752117842,3.885791174146048e-14,0.0,1.1435328312486942e-14,0.0,20260913
368000,0.9999972826161185,0.9999972826160798,0.9999972826160879,0.9999972826160798,0.9999972826160799,3.863586624543712e-14,1.1102260415355494e-16,7.993627499055957e-15,1.1102260415355494e-16,20260913
369000,0.9999972899802827,0.999997289980244,0.9999972899802629,0.999997289980244,0.999997289980244,3.874688856425146e-14,0.0,1.8984865170449854e-14,0.0,20260913
370000,0.9999972973046412,0.9999972973046019,0.999997297304603,0.9999972973046019,0.9999972973046019,3.930200129306857e-14,0.0,1.1102260252279258e-15,0.0,20260913
371000,0.9999973045895146,0.9999973045894754,0.9999973045894813,0.9999973045894754,0.9999973045894756,3.907995580332968e-14,1.1102260171400476e-16,5.773175289128248e-15,1.1102260171400476e-16,20260913
372000,0.9999973118352224,0.9999973118351831,0.9999973118352292,0.9999973118351833,0.9999973118351833,3.9190978121076545e-14,1.1102260090956528e-16,4.596335677656003e-14,0.0,20260913
373000,0.9999973190420793,0.99999731904204,0.9999973190420544,0.99999731904204,0.9999973190420401,3.9190977838632016e-14,1.1102260010943914e-16,1.421089281400821e-14,1.1102260010943914e-16,20260913
374000,0.9999973262103968,0.9999973262103576,0.9999973262103868,0.9999973262103578,0.9999973262103578,3.90799549583843e-14,1.1102259931359177e-16,2.908792102016104e-14,0.0,20260913
375000,0.9999973333404836,0.9999973333404444,0.9999973333404859,0.9999973333404444,0.9999973333404444,3.919097727826208e-14,0.0,4.152245184722385e-14,0.0,20260913
376000,0.9999973404326445,0.9999973404326051,0.99999734043264,0.9999973404326052,0.9999973404326052,3.930199959804722e-14,1.1102259773459666e-16,3.4750073090928756e-14,0.0,20260913
377000,0.9999973474871815,0.9999973474871419,0.9999973474871401,0.999997347487142,0.999997347487142,3.952404451469185e-14,1.110225969513816e-16,1.887384148173487e-15,0.0,20260913
378000,0.9999973545043914,0.9999973545043531,0.9999973545043661,0.9999973545043531,0.9999973545043531,3.8302795679447135e-14,0.0,1.2989643752160333e-14,0.0,20260913
379000,0.9999973614845703,0.9999973614845343,0.9999973614845088,0.9999973614845343,0.9999973614845343,3.597132090874161e-14,0.0,2.553519694139065e-14,0.0,20260913
380000,0.9999973684280142,0.9999973684279778,0.9999973684279726,0.9999973684279778,0.9999973684279778,3.6415411037482e-14,0.0,5.218061947444067e-15,0.0,20260913
381000,0.9999973753350092,0.9999973753349728,0.9999973753349719,0.9999973753349729,0.9999973753349729,3.6304388192100637e-14,1.1102259385963498e-16,9.992033447367148e-16,0.0,20260913
382000,0.9999973822058424,0.9999973822058057,0.9999973822058177,0.9999973822058057,0.9999973822058057,3.674847831504586e-14,0.0,1.1990440054456052e-14,0.0,20260913
383000,0.9999973890407963,0.9999973890407596,0.9999973890407813,0.9999973890407596,0.9999973890407596,3.6637455471533073e-14,0.0,2.1649405505905906e-14,0.0,20260913
384000,0.9999973958401516,0.9999973958401149,0.999997395840131,0.9999973958401149,0.999997395840115,3.652643263083825e-14,1.1102259158309497e-16,1.5987253187965677e-14,1.1102259158309497e-16,20260913
385000,0.9999974026041857,0.999997402604149,0.9999974026041584,0.999997402604149,0.999997402604149,3.663745497460371e-14,0.0,9.325897629899125e-15,0.0,20260913
386000,0.9999974093331728,0.9999974093331364,0.9999974093331766,0.9999974093331364,0.9999974093331364,3.6415409547899976e-14,0.0,4.019017761079204e-14,0.0,20260913
387000,0.9999974160273849,0.9999974160273487,0.9999974160273657,0.9999974160273487,0.9999974160273488,3.6082341536101305e-14,1.1102258934185017e-16,1.6875433579961227e-14,1.1102258934185017e-16,20260913
388000,0.9999974226870911,0.9999974226870549,0.999997422687041,0.9999974226870549,0.9999974226870549,3.619336388440537e-14,0.0,1.3988846163911277e-14,0.0,20260913
389000,0.9999974293125576,0.999997429312521,0.9999974293125252,0.999997429312521,0.999997429312521,3.6637453996074413e-14,0.0,4.218858338941903e-15,0.0,20260913
390000,0.9999974359040472,0.9999974359040105,0.9999974359040327,0.9999974359040105,0.9999974359040105,3.674847634171349e-14,0.0,2.2204517427017215e-14,0.0,20260913
391000,0.9999974424618208,0.9999974424617839,0.9999974424618093,0.999997442461784,0.999997442461784,3.6748476100724687e-14,1.1102258640702324e-16,2.5313149700801296e-14,0.0,20260913
392000,0.9999974489861359,0.9999974489860994,0.9999974489861427,0.9999974489860995,0.9999974489860995,3.6304385518234725e-14,1.11022585682675e-16,4.318778583056057e-14,0.0,20260913
393000,0.999997455477249,0.9999974554772125,0.9999974554772092,0.9999974554772125,0.9999974554772125,3.652643045250228e-14,0.0,3.3306775488603906e-15,0.0,20260913
394000,0.9999974619354123,0.9999974619353758,0.9999974619353881,0.9999974619353758,0.9999974619353758,3.6526430216608036e-14,0.0,1.2323506851196023e-14,0.0,20260913
395000,0.9999974683608758,0.9999974683608396,0.9999974683608522,0.9999974683608396,0.9999974683608396,3.6193362231313274e-14,0.0,1.2656574522606483e-14,0.0,20260913
396000,0.999997474753888,0.9999974747538516,0.9999974747538768,0.9999974747538516,0.9999974747538516,3.6415407165571824e-14,0.0,2.5202126300563425e-14,0.0,20260913
397000,0.9999974811146933,0.9999974811146571,0.9999974811146605,0.9999974811146571,0.9999974811146571,3.6193361769708576e-14,0.0,3.3306774634701143e-15,0.0,20260913
398000,0.9999974874435349,0.9999974874434988,0.9999974874435187,0.9999974874434989,0.9999974874434989,3.597131637781989e-14,1.1102258141302435e-16,1.9762019491518333e-14,0.0,20260913
399000,0.9999974937406528,0.9999974937406172,0.9999974937406501,0.9999974937406172,0.9999974937406172,3.563824840916199e-14,0.0,3.286268389131448e-14,0.0,20260913
400000,0.9999975000062856,0.99999750000625,0.9999975000062843,0.99999750000625,0.99999750000625,3.5638248185865253e-14,0.0,3.430597722564599e-14,0.0,20260913
401000,0.9999975062406686,0.9999975062406328,0.9999975062406357,0.9999975062406328,0.9999975062406328,3.5860293122334444e-14,0.0,2.8865870624789334e-15,0.0,20260913
402000,0.9999975124440347,0.9999975124439988,0.999997512444006,0.9999975124439989,0.9999975124439989,3.574927032124196e-14,1.110225786373974e-16,7.105445032793434e-15,0.0,20260913
403000,0.9999975186166152,0.999997518616579,0.9999975186166087,0.9999975186165792,0.9999975186165792,3.6082337834432477e-14,1.1102257795209991e-16,2.9532005735258577e-14,0.0,20260913
404000,0.9999975247586383,0.999997524758602,0.99999752475863,0.999997524758602,0.999997524758602,3.6304382767353774e-14,0.0,2.7977689472089146e-14,0.0,20260913
405000,0.9999975308703298,0.9999975308702941,0.9999975308703065,0.9999975308702941,0.9999975308702942,3.563824708592207e-14,1.1102257659165754e-16,1.2323506001673986e-14,1.1102257659165754e-16,20260913
406000,0.9999975369519151,0.9999975369518794,0.9999975369518904,0.9999975369518794,0.9999975369518794,3.5638246869184496e-14,0.0,1.0991235015729797e-14,0.0,20260913
407000,0.9999975430036154,0.9999975430035798,0.9999975430035912,0.9999975430035798,0.9999975430035798,3.5638246653511976e-14,0.0,1.1435325250192315e-14,0.0,20260913
408000,0.9999975490256503,0.9999975490256151,0.9999975490256491,0.9999975490256151,0.9999975490256151,3.519415614059266e-14,0.0,3.3972907820256635e-14,0.0,20260913
409000,0.9999975550182378,0.9999975550182029,0.9999975550182074,0.9999975550182029,0.9999975550182029,3.49721107818667e-14,0.0,4.551925530338206e-15,0.0,20260913
410000,0.9999975609815932,0.9999975609815586,0.9999975609815778,0.9999975609815586,0.9999975609815586,3.4639042853569196e-14,0.0,1.9206905172011126e-14,0.0,20260913
411000,0.9999975669159302,0.9999975669158956,0.9999975669158973,0.9999975669158956,0.9999975669158956,3.4639042648008945e-14,0.0,1.6653385888465838e-15,0.0,20260913
412000,0.9999975728214598,0.9999975728214251,0.9999975728214596,0.9999975728214252,0.9999975728214252,3.463904244344655e-14,1.1102257193412358e-16,3.441699729957831e-14,0.0,20260913
413000,0.9999975786983915,0.9999975786983566,0.9999975786983462,0.9999975786983567,0.9999975786983567,3.475006481115643e-14,1.1102257128164995e-16,1.0547144271756744e-14,0.0,20260913
414000,0.999997584546932,0.9999975845468971,0.999997584546936,0.9999975845468972,0.9999975845468972,3.475006460791878e-14,1.1102257063232835e-16,3.87468771506826e-14,0.0,20260913
415000,0.9999975903672867,0.9999975903672521,0.9999975903672584,0.9999975903672521,0.9999975903672521,3.463904183567445e-14,0.0,6.328286489209755e-15,0.0,20260913
416000,0.9999975961596608,0.9999975961596246,0.9999975961596367,0.9999975961596246,0.9999975961596246,3.619335760583444e-14,0.0,1.2101460058392496e-14,0.0,20260913
417000,0.9999976019242545,0.9999976019242159,0.9999976019242128,0.9999976019242159,0.999997601924216,3.8413808771255e-14,1.1102256870304913e-16,3.219654492388425e-15,1.1102256870304913e-16,20260913
418000,0.9999976076612641,0.9999976076612257,0.9999976076612479,0.9999976076612257,0.9999976076612257,3.8413808550874084e-14,0.0,2.2204513613222013e-14,0.0,20260913
419000,0.9999976133708895,0.9999976133708511,0.9999976133708933,0.9999976133708511,0.9999976133708511,3.84138083315451e-14,0.0,4.218857562424028e-14,0.0,20260913
420000,0.9999976190533265,0.9999976190532879,0.9999976190533145,0.999997619053288,0.999997619053288,3.852483068006187e-14,1.1102256680133105e-16,2.653439346551812e-14,0.0,20260913
421000,0.9999976247087683,0.9999976247087299,0.9999976247087503,0.9999976247087299,0.9999976247087299,3.841380789601296e-14,0.0,2.042815217591441e-14,0.0,20260913
422000,0.9999976303374073,0.9999976303373688,0.9999976303373843,0.9999976303373689,0.9999976303373689,3.8413807679795e-14,1.1102256554854045e-16,1.5432136611247122e-14,0.0,20260913
423000,0.9999976359394335,0.999997635939395,0.9999976359394096,0.999997635939395,0.999997635939395,3.852483002952592e-14,0.0,1.4654978570309572e-14,0.0,20260913
424000,0.9999976415150347,0.9999976415149964,0.9999976415150185,0.9999976415149964,0.9999976415149964,3.830278468611118e-14,0.0,2.2093490297206158e-14,0.0,20260913
425000,0.999997647064398,0.9999976470643598,0.9999976470643684,0.9999976470643598,0.9999976470643599,3.808073934617168e-14,1.110225636914626e-16,8.548737404242622e-15,1.110225636914626e-16,20260913
426000,0.999997652587708,0.9999976525876699,0.9999976525877086,0.9999976525876699,0.9999976525876699,3.8080739135839456e-14,0.0,3.86358519512307e-14,0.0,20260913
427000,0.9999976580851477,0.9999976580851099,0.9999976580851079,0.9999976580851099,0.9999976580851099,3.785869380155657e-14,0.0,1.998406124422341e-15,0.0,20260913
428000,0.9999976635568987,0.9999976635568608,0.9999976635568764,0.9999976635568608,0.9999976635568608,3.7858693594402746e-14,0.0,1.5543158660458604e-14,0.0,20260913
429000,0.9999976690031407,0.9999976690031025,0.9999976690031075,0.9999976690031025,0.9999976690031026,3.808073851072619e-14,1.1102256125576148e-16,4.884992695253505e-15,1.1102256125576148e-16,20260913
430000,0.9999976744240509,0.9999976744240129,0.9999976744240453,0.999997674424013,0.999997674424013,3.7858693182985606e-14,1.1102256065391672e-16,3.2307565150289766e-14,0.0,20260913
431000,0.9999976798198061,0.9999976798197684,0.9999976798198104,0.9999976798197684,0.9999976798197684,3.774767041865402e-14,0.0,4.196652770073888e-14,0.0,20260913
432000,0.9999976851905814,0.9999976851905434,0.9999976851905429,0.9999976851905436,0.9999976851905436,3.785869277537788e-14,1.1102255945858616e-16,6.66135356751517e-16,0.0,20260913
433000,0.9999976905365506,0.9999976905365114,0.9999976905365497,0.9999976905365114,0.9999976905365114,3.91909632793668e-14,0.0,3.8302782808446304e-14,0.0,20260913
434000,0.9999976958578828,0.9999976958578436,0.9999976958578767,0.9999976958578436,0.9999976958578436,3.919096307081819e-14,0.0,3.30847223657332e-14,0.0,20260913
435000,0.9999977011547491,0.99999770115471,0.9999977011547085,0.99999770115471,0.99999770115471,3.907994030554222e-14,0.0,1.4432932499205931e-15,0.0,20260913
436000,0.9999977064273178,0.9999977064272788,0.9999977064273103,0.9999977064272788,0.9999977064272788,3.8968917542389245e-14,0.0,3.153040621663403e-14,0.0,20260913
437000,0.999997711675756,0.9999977116757169,0.9999977116757551,0.9999977116757169,0.9999977116757169,3.9079939894380954e-14,0.0,3.8191759442235927e-14,0.0,20260913
438000,0.9999977169002285,0.9999977169001897,0.9999977169001791,0.9999977169001897,0.9999977169001897,3.885789457833222e-14,0.0,1.0547142814118745e-14,0.0,20260913
439000,0.9999977221008995,0.9999977221008608,0.9999977221008871,0.9999977221008608,0.9999977221008608,3.874687182088393e-14,0.0,2.631234562048565e-14,0.0,20260913
440000,0.9999977272779312,0.9999977272778925,0.9999977272778912,0.9999977272778925,0.9999977272778926,3.8635849065503756e-14,1.1102255478593033e-16,1.4432932122170944e-15,1.1102255478593033e-16,20260913
441000,0.999997732431484,0.9999977324314457,0.999997732431474,0.9999977324314457,0.9999977324314457,3.83027812037501e-14,0.0,2.8310751324510942e-14,0.0,20260913
442000,0.9999977375617182,0.9999977375616796,0.9999977375616825,0.9999977375616798,0.9999977375616798,3.841380356089162e-14,1.1102255364419542e-16,2.775563841104886e-15,0.0,20260913
443000,0.9999977426687908,0.9999977426687524,0.9999977426687843,0.9999977426687524,0.9999977426687524,3.841380336470909e-14,0.0,3.186347273315465e-14,0.0,20260913
444000,0.9999977477528587,0.9999977477528204,0.9999977477528081,0.9999977477528204,0.9999977477528204,3.8302780616897517e-14,0.0,1.2212480776402107e-14,0.0,20260913
445000,0.9999977528140769,0.9999977528140386,0.9999977528140463,0.9999977528140386,0.9999977528140386,3.830278042303835e-14,0.0,7.771578636558505e-15,0.0,20260913
446000,0.9999977578525993,0.9999977578525608,0.9999977578525557,0.9999977578525608,0.9999977578525608,3.841380278143995e-14,0.0,5.1070373640064675e-15,0.0,20260913
447000,0.9999977628685778,0.9999977628685394,0.9999977628685361,0.9999977628685395,0.9999977628685395,3.830278003792215e-14,1.1102255083455694e-16,3.3306765250367086e-15,0.0,20260913
448000,0.999997767862164,0.9999977678621252,0.9999977678621481,0.9999977678621252,0.9999977678621254,3.8635847497493965e-14,1.1102255028015506e-16,2.275962280743179e-14,1.1102255028015506e-16,20260913
449000,0.9999977728335058,0.999997772833468,0.9999977728334988,0.999997772833468,0.999997772833468,3.774766690759572e-14,0.0,3.075324627471769e-14,0.0,20260913
450000,0.9999977777827536,0.999997777782716,0.999997777782733,0.999997777782716,0.999997777782716,3.7525621622415254e-14,0.0,1.6986450024347732e-14,0.0,20260913
451000,0.9999977827100538,0.9999977827100162,0.999997782710027,0.9999977827100162,0.9999977827100162,3.7636643986146545e-14,0.0,1.088020976590667e-14,0.0,20260913
452000,0.9999977876155518,0.999997787615514,0.9999977876155223,0.9999977876155142,0.9999977876155142,3.763664380151965e-14,1.1102254808707863e-16,8.10464601035674e-15,0.0,20260913
453000,0.9999977924993919,0.9999977924993543,0.9999977924993815,0.9999977924993543,0.9999977924993543,3.76366436177079e-14,0.0,2.720052414849096e-14,0.0,20260913
454000,0.9999977973617176,0.9999977973616798,0.9999977973616889,0.9999977973616798,0.9999977973616798,3.774766598171091e-14,0.0,9.10384885441263e-15,0.0,20260913
455000,0.9999978022026702,0.9999978022026325,0.9999978022026202,0.9999978022026325,0.9999978022026326,3.7636643252508263e-14,1.11022546467576e-16,1.2323502657900936e-14,1.11022546467576e-16,20260913
456000,0.999997807022391,0.999997807022353,0.9999978070223807,0.999997807022353,0.999997807022353,3.808073325483968e-14,0.0,2.77556364831193e-14,0.0,20260913
457000,0.9999978118210188,0.9999978118209807,0.9999978118209961,0.9999978118209807,0.9999978118209807,3.808073307210402e-14,0.0,1.5432133810561104e-14,0.0,20260913
458000,0.9999978165986919,0.9999978165986537,0.9999978165986723,0.9999978165986537,0.9999978165986537,3.819175543503562e-14,0.0,1.854076499317136e-14,0.0,20260913
459000,0.9999978213555472,0.999997821355509,0.9999978213555223,0.999997821355509,0.9999978213555091,3.80807327090214e-14,1.1102254434117026e-16,1.321168277659926e-14,1.1102254434117026e-16,20260913
460000,0.9999978260917204,0.9999978260916824,0.9999978260917225,0.9999978260916824,0.9999978260916824,3.7969709984848705e-14,0.0,4.0079138317340304e-14,0.0,20260913
461000,0.9999978308073462,0.9999978308073084,0.9999978308073274,0.9999978308073084,0.9999978308073084,3.774766471921375e-14,0.0,1.8984854902898684e-14,0.0,20260913
462000,0.9999978355025584,0.9999978355025205,0.9999978355025357,0.9999978355025205,0.9999978355025205,3.785868708475061e-14,0.0,1.5210088359562563e-14,0.0,20260913
463000,0.9999978401774892,0.999997840177451,0.9999978401774374,0.999997840177451,0.999997840177451,3.819175453451802e-14,0.0,1.3544750154683715e-14,0.0,20260913
464000,0.999997844832269,0.9999978448322309,0.999997844832241,0.999997844832231,0.999997844832231,3.796970927327398e-14,1.1102254173471924e-16,9.992028756124731e-15,0.0,20260913
465000,0.9999978494670283,0.9999978494669903,0.9999978494669897,0.9999978494669903,0.9999978494669904,3.7858686556072974e-14,1.1102254122015536e-16,7.771577885410874e-16,1.1102254122015536e-16,20260913
466000,0.9999978540818962,0.9999978540818582,0.9999978540818631,0.9999978540818582,0.9999978540818582,3.808073146277537e-14,0.0,4.996014331850996e-15,0.0,20260913
467000,0.9999978586770003,0.9999978586769621,0.9999978586769729,0.9999978586769621,0.9999978586769621,3.819175382798771e-14,0.0,1.0769186399170954e-14,0.0,20260913
468000,0.999997863252467,0.9999978632524289,0.9999978632524316,0.9999978632524289,0.9999978632524289,3.8080731113552584e-14,0.0,2.6645409525517843e-15,0.0,20260913
469000,0.9999978678084223,0.9999978678083842,0.9999978678084253,0.9999978678083842,0.9999978678083842,3.80807309400581e-14,0.0,4.1078339498021864e-14,0.0,20260913
470000,0.9999978723449909,0.9999978723449524,0.9999978723449926,0.9999978723449524,0.9999978723449524,3.8524820922022626e-14,0.0,4.019015900222533e-14,0.0,20260913
471000,0.9999978768622955,0.9999978768622572,0.9999978768622708,0.9999978768622572,0.9999978768622572,3.830277567163658e-14,0.0,1.3655772195974783e-14,0.0,20260913
472000,0.999997881360459,0.9999978813604208,0.9999978813604563,0.9999978813604208,0.9999978813604209,3.8080730423985544e-14,1.1102253767925815e-16,3.541618951968335e-14,1.1102253767925815e-16,20260913
473000,0.9999978858396031,0.9999978858395647,0.9999978858396006,0.9999978858395648,0.9999978858395648,3.830277532778005e-14,1.1102253718197118e-16,3.574925697259472e-14,0.0,20260913
474000,0.999997890299848,0.9999978902998095,0.9999978902998307,0.9999978902998095,0.9999978902998095,3.8524820230313513e-14,0.0,2.120530450717545e-14,0.0,20260913
475000,0.9999978947413126,0.9999978947412742,0.9999978947412854,0.9999978947412742,0.9999978947412742,3.8413797523012844e-14,0.0,1.1213276155561552e-14,0.0,20260913
476000,0.9999978991641155,0.9999978991640773,0.9999978991640852,0.9999978991640773,0.9999978991640774,3.8080729746007875e-14,1.1102253570264688e-16,7.771577499185281e-15,1.1102253570264688e-16,20260913
477000,0.9999979035683741,0.9999979035683363,0.9999979035683382,0.9999979035683363,0.9999979035683363,3.785868450786279e-14,0.0,1.8873830986324557e-15,0.0,20260913
478000,0.9999979079542052,0.9999979079541674,0.9999979079541728,0.9999979079541674,0.9999979079541674,3.774766180709389e-14,0.0,5.329081666883844e-15,0.0,20260913
479000,0.999997912321724,0.9999979123216861,0.9999979123217091,0.9999979123216861,0.9999979123216862,3.774766164222993e-14,1.1102253424185274e-16,2.2870642053821663e-14,1.1102253424185274e-16,20260913
