N,b_directa,b_telescopica,b_referencia,error_b_directa,error_b_telescopica,c_racionalizada,c_sustractiva,diferencia_c
5170,0.9998066138077749,0.9998066138077746,0.9998066138077741,7.773064375697639e-16,4.441751071827222e-16,4.454954891285174,4.454954891291799,6.624922832543234e-12
5180,0.9998069870681344,0.9998069870681341,0.9998069870681335,8.883498827155114e-16,5.552186766971946e-16,4.45592098180654,4.455920981814324,7.783995670251898e-12
5190,0.9998073588903882,0.9998073588903879,0.9998073588903872,9.993932463865643e-16,6.662621642577096e-16,4.456885209265334,4.456885209272422,7.0885519676266995e-12
5200,0.9998077292828311,0.9998077292828308,0.9998077292828302,8.883492232423752e-16,5.552182645264846e-16,4.457847580833393,4.4578475808401885,6.795453089125658e-12
5210,0.999808098253695,0.9998080982536947,0.9998080982536941,8.883488954044822e-16,5.552180596278015e-16,4.458808103641225,4.458808103648061,6.836309296431864e-12
5220,0.9998084658111482,0.9998084658111479,0.9998084658111472,9.993921399255073e-16,6.662614266170049e-16,4.459766784778319,4.459766784784642,6.3229421698451915e-12
5230,0.9998088319632965,0.9998088319632962,0.9998088319632957,7.77304713053525e-16,4.441741217448714e-16,4.460723631293463,4.460723631299424,5.9614535530272406e-12
5240,0.9998091967181844,0.999809196718184,0.9998091967181836,7.773044294737236e-16,4.441739596992706e-16,4.461678650195057,4.4616786502018835,6.8265393338151625e-12
5250,0.9998095600837943,0.999809560083794,0.9998095600837935,7.773041469742263e-16,4.441737982709865e-16,4.4626318484514185,4.4626318484587495,7.331024676204834e-12
5260,0.9998099220680486,0.9998099220680483,0.9998099220680479,7.773038655488715e-16,4.44173637456498e-16,4.463583232991084,4.463583232998553,7.468692331258353e-12
5270,0.9998102826788093,0.999810282678809,0.9998102826788086,7.773035851915446e-16,4.441734772523112e-16,4.464532810703119,4.464532810710716,7.596590023695171e-12
5280,0.999810641923879,0.9998106419238787,0.999810641923878,9.993899647236566e-16,6.662599764824377e-16,4.465480588437409,4.465480588444643,7.23332505003782e-12
5290,0.9998109998110009,0.9998109998110005,0.9998109998109999,9.993896069872463e-16,6.662597379914975e-16,4.466426573004965,4.466426573012449,7.484679542812955e-12
5300,0.9998113563478598,0.9998113563478594,0.9998113563478589,8.883460005340309e-16,5.552162503337693e-16,4.46737077117821,4.467370771186233,8.022915665151231e-12
5310,0.9998117115420834,0.999811711542083,0.9998117115420825,8.8834568493924e-16,5.552160530870251e-16,4.468313189691272,4.468313189698983,7.711165039836487e-12
5320,0.9998120654012411,0.9998120654012408,0.9998120654012403,7.77302199214534e-16,4.441726852654479e-16,4.469253835240272,4.469253835248218,7.94653232105702e-12
5330,0.9998124179328463,0.9998124179328459,0.9998124179328456,6.662587929767403e-16,3.3312939648837016e-16,4.470192714483608,4.47019271449144,7.831957304915704e-12
5340,0.9998127691443557,0.9998127691443554,0.999812769144355,6.662585589351642e-16,3.331292794675821e-16,4.471129834042246,4.47112983404977,7.523759393279761e-12
5350,0.9998131190431702,0.9998131190431698,0.9998131190431695,6.662583257685099e-16,3.3312916288425494e-16,4.472065200499989,4.4720652005079495,7.960743175772222e-12
5360,0.9998134676366356,0.9998134676366353,0.9998134676366349,6.662580934718803e-16,3.3312904673594017e-16,4.472998820403758,4.472998820411612,7.854161765408207e-12
5370,0.999813814932043,0.9998138149320427,0.9998138149320425,5.552148850336793e-16,2.220859540134717e-16,4.473930700263871,4.4739307002709205,7.049472117159894e-12
5380,0.9998141609366296,0.9998141609366292,0.9998141609366289,6.662576314692901e-16,3.3312881573464503e-16,4.474860846554314,4.474860846562387,8.072653656654438e-12
5390,0.999814505657578,0.9998145056575777,0.9998145056575775,5.552145014614303e-16,2.220858005845721e-16,4.475789265713006,4.475789265722505,9.49906819869284e-12
5400,0.9998148491020187,0.9998148491020183,0.9998148491020181,5.552143107407843e-16,2.2208572429631374e-16,4.476715964142072,4.476715964151389,9.316991622654314e-12
5410,0.9998151912770288,0.9998151912770284,0.9998151912770282,5.552141207252054e-16,2.220856482900822e-16,4.4776409482081085,4.477640948217322,9.213074747549399e-12
5420,0.9998155321896334,0.999815532189633,0.9998155321896329,4.441711451286327e-16,1.1104278628215818e-16,4.478564224242436,4.478564224252204,9.768186259861977e-12
5430,0.9998158718468056,0.9998158718468053,0.9998158718468054,2.2208549711746685e-16,1.1104274855873342e-16,4.479485798541371,4.479485798552468,1.1096901175733365e-11
5440,0.9998162102554681,0.9998162102554677,0.9998162102554677,3.331281329219932e-16,0.0,4.48040567736648,4.480405677377257,1.077626876622162e-11
5450,0.9998165474224916,0.9998165474224913,0.9998165474224913,3.33128020581563e-16,0.0,4.481323866944833,4.481323866955699,1.0865974786611332e-11
5460,0.9998168833546974,0.9998168833546971,0.999816883354697,4.441705448701817e-16,1.1104263621754542e-16,4.482240373469254,4.482240373481454,1.220001877300092e-11
5470,0.9998172180588561,0.9998172180588558,0.9998172180588558,3.33127797132956e-16,0.0,4.483155203098577,4.4831552031118,1.3223200312495464e-11
5480,0.9998175515416898,0.9998175515416895,0.9998175515416895,3.331276860202819e-16,0.0,4.484068361957892,4.484068361970366,1.2474465904688259e-11
5490,0.9998178838098709,0.9998178838098706,0.9998178838098707,2.220850502082599e-16,1.1104252510412995e-16,4.48497985613879,4.484979856150766,1.1976197811236489e-11
5500,0.9998182148700239,0.9998182148700235,0.9998182148700236,2.220849766713813e-16,1.1104248833569064e-16,4.485889691699609,4.485889691711145,1.1535661315065227e-11
5510,0.9998185447287244,0.9998185447287241,0.9998185447287243,1.1104245170071213e-16,2.2208490340142426e-16,4.486797874665674,4.4867978746769035,1.1229239760268683e-11
5520,0.9998188733925013,0.999818873392501,0.9998188733925013,0.0,3.33127245595407e-16,4.487704411029539,4.487704411040704,1.1164402735630574e-11
5530,0.9998192008678359,0.9998192008678356,0.9998192008678358,1.1104237882824124e-16,2.2208475765648248e-16,4.488609306751218,4.488609306762464,1.1246115150242986e-11
5540,0.9998195271611623,0.999819527161162,0.9998195271611623,0.0,3.3312702776794183e-16,4.489512567758427,4.489512567769361,1.0933476346508542e-11
5550,0.9998198522788687,0.9998198522788684,0.9998198522788687,0.0,3.331269194429321e-16,4.490414199946815,4.490414199957649,1.0834000363502128e-11
5560,0.9998201762272974,0.999820176227297,0.9998201762272972,1.110422705025269e-16,2.220845410050538e-16,4.491314209180192,4.491314209189931,9.738876372011873e-12
5570,0.999820499012745,0.9998204990127446,0.9998204990127446,3.331267039597889e-16,0.0,4.4922126012907615,4.492212601300616,9.85433956657289e-12
5580,0.9998208206414626,0.9998208206414623,0.999820820641462,5.552109946624551e-16,2.2208439786498203e-16,4.4931093820793455,4.49310938209046,1.1114664744127367e-11
5590,0.9998211411196571,0.9998211411196568,0.9998211411196566,5.552108166976073e-16,2.220843266790429e-16,4.494004557315607,4.49400455732748,1.1872280936131574e-11
5600,0.9998214604534909,0.9998214604534905,0.9998214604534904,4.441685114946787e-16,1.1104212787366967e-16,4.494898132738279,4.494898132750586,1.2306600183364935e-11
5610,0.9998217786490824,0.9998217786490821,0.9998217786490822,2.220841850685117e-16,1.1104209253425586e-16,4.495790114055381,4.495790114067767,1.2386536241137946e-11
5620,0.9998220957125068,0.9998220957125065,0.9998220957125067,1.1104205732060507e-16,2.2208411464121014e-16,4.496680506944434,4.4966805069569995,1.2565060103497672e-11
5630,0.999822411649796,0.9998224116497957,0.9998224116497958,2.2208404446409436e-16,1.1104202223204718e-16,4.497569317052686,4.497569317064426,1.1739942351596255e-11
5640,0.9998227264669388,0.9998227264669385,0.9998227264669385,3.331259618037504e-16,0.0,4.49845654999732,4.498456550008904,1.1584511128148733e-11
5650,0.9998230401698817,0.9998230401698813,0.9998230401698814,2.2208390485510655e-16,1.1104195242755328e-16,4.499342211365674,4.499342211377461,1.1787015807840362e-11
5660,0.9998233527645294,0.999823352764529,0.9998233527645293,1.1104191771030056e-16,2.220838354206011e-16,4.500226306715439,4.500226306727108,1.1668888078020245e-11
5670,0.9998236642567448,0.9998236642567445,0.9998236642567448,0.0,3.331256493465218e-16,4.5011088415748866,4.501108841587574,1.2687628725416289e-11
5680,0.9998239746523498,0.9998239746523495,0.99982397465235,1.1104184864252666e-16,4.441673945701067e-16,4.501989821443055,4.501989821455845,1.2789769243681803e-11
5690,0.9998242839571252,0.9998242839571249,0.9998242839571253,1.1104181429071644e-16,4.441672571628658e-16,4.502869251789979,4.50286925180253,1.255173742720217e-11
5700,0.999824592176811,0.9998245921768106,0.9998245921768111,1.110417800594389e-16,4.441671202377556e-16,4.503747138056873,4.503747138069138,1.226485579763903e-11
5710,0.9998248993171072,0.9998248993171068,0.9998248993171074,2.220834918961215e-16,5.552087297403038e-16,4.504623485656343,4.50462348566898,1.2637002555493382e-11
5720,0.999825205383674,0.9998252053836737,0.9998252053836741,1.1104171195595317e-16,4.441668478238127e-16,4.505498299972586,4.505498299985356,1.27702293184484e-11
5730,0.9998255103821323,0.999825510382132,0.9998255103821323,0.0,3.3312503424747497e-16,4.506371586361583,4.5063715863742795,1.269651050961329e-11
5740,0.9998258143180632,0.9998258143180628,0.999825814318063,1.1104164432705617e-16,2.2208328865411233e-16,4.507243350151305,4.507243350163571,1.226574397605873e-11
5750,0.9998261171970093,0.999826117197009,0.9998261171970092,1.1104161068903088e-16,2.2208322137806177e-16,4.508113596641902,4.508113596653765,1.1863399151934573e-11
5760,0.999826419024475,0.9998264190244747,0.9998264190244749,1.110415771678043e-16,2.220831543356086e-16,4.508982331105897,4.5089823311172035,1.1306511282782594e-11
5770,0.9998267198059264,0.9998267198059261,0.9998267198059262,2.2208308752553823e-16,1.1104154376276911e-16,4.509849558788376,4.509849558799851,1.1475265182525618e-11
5780,0.9998270195467914,0.9998270195467911,0.9998270195467912,2.220830209466446e-16,1.110415104733223e-16,4.5107152849071825,4.5107152849176595,1.0476952638782677e-11
5790,0.9998273182524609,0.9998273182524605,0.9998273182524607,1.1104147729886495e-16,2.220829545977299e-16,4.511579514653104,4.511579514664754,1.1649348152786843e-11
5800,0.9998276159282884,0.9998276159282881,0.9998276159282882,2.220828884776046e-16,1.110414442388023e-16,4.512442253190056,4.512442253202516,1.2460255049973057e-11
5810,0.9998279125795906,0.9998279125795902,0.9998279125795905,1.1104141129254363e-16,2.2208282258508726e-16,4.513303505655272,4.513303505666863,1.1590728377086634e-11
5820,0.9998282082116479,0.9998282082116475,0.9998282082116475,3.33124135378507e-16,0.0,4.514163277159482,4.514163277170973,1.149125239408022e-11
5830,0.9998285028297038,0.9998285028297035,0.9998285028297033,5.552067286954793e-16,2.220826914781917e-16,4.515021572787099,4.515021572799832,1.2733814003240695e-11
5840,0.9998287964389665,0.9998287964389662,0.9998287964389659,5.552065656537277e-16,2.2208262626149106e-16,4.515878397596395,4.515878397609321,1.2926548720315623e-11
5850,0.9998290890446084,0.9998290890446081,0.9998290890446078,6.662476838032606e-16,3.331238419016303e-16,4.516733756619681,4.516733756631674,1.1993073201210791e-11
5860,0.9998293806517663,0.999829380651766,0.999829380651766,3.3312374474375643e-16,0.0,4.517587654863491,4.517587654875478,1.198685595227289e-11
5870,0.9998296712655429,0.9998296712655426,0.9998296712655425,4.441648638892194e-16,1.1104121597230484e-16,4.518440097308748,4.518440097322036,1.3288037337133574e-11
5880,0.9998299608910054,0.9998299608910051,0.999829960891005,4.441647352258874e-16,1.1104118380647185e-16,4.519291088910944,4.519291088922636,1.1691980716932449e-11
5890,0.9998302495331866,0.9998302495331862,0.9998302495331862,3.331234552495822e-16,0.0,4.5201406346003115,4.520140634612198,1.1886491790846776e-11
5900,0.9998305371970856,0.9998305371970853,0.9998305371970853,3.3312335940574823e-16,0.0,4.520988739281993,4.520988739294716,1.2723155862204294e-11
5910,0.9998308238876673,0.999830823887667,0.9998308238876671,2.220821759241726e-16,1.110410879620863e-16,4.521835407836215,4.52183540784872,1.2505552149377763e-11
5920,0.9998311096098634,0.9998311096098631,0.9998311096098632,2.22082112459647e-16,1.110410562298235e-16,4.522680645118452,4.522680645131822,1.3369749751745985e-11
5930,0.9998313943685722,0.9998313943685718,0.9998313943685719,2.2208204920916707e-16,1.1104102460458353e-16,4.523524455959602,4.523524455971619,1.2017054018542694e-11
5940,0.9998316781686586,0.9998316781686583,0.9998316781686585,1.1104099308582585e-16,2.220819861716517e-16,4.524366845166138,4.524366845177519,1.1381118270037405e-11
5950,0.9998319610149556,0.9998319610149553,0.9998319610149554,2.2208192334602714e-16,1.1104096167301357e-16,4.5252078175202834,4.525207817531645,1.1361578344804002e-11
5960,0.9998322429122631,0.9998322429122628,0.999832242912263,1.110409303656134e-16,2.220818607312268e-16,4.526047377780175,4.526047377790655,1.0479617174041778e-11
5970,0.9998325238653492,0.9998325238653488,0.9998325238653492,0.0,3.331226974892869e-16,4.526885530680016,4.526885530690287,1.0270895245412248e-11
5980,0.99983280387895,0.9998328038789497,0.99983280387895,0.0,3.331226041948024e-16,4.527722280930245,4.527722280941725,1.1479706074624119e-11
5990,0.9998330829577698,0.9998330829577695,0.99983308295777,1.1104083707060622e-16,4.441633482824249e-16,4.52855763321769,4.528557633228865,1.1175060876666976e-11
6000,0.999833361106482,0.9998333611064817,0.9998333611064822,2.220816123591855e-16,5.552040308979637e-16,4.5293915922057275,4.5293915922165064,1.077893330148072e-11
6010,0.9998336383297286,0.9998336383297283,0.9998336383297288,2.2208155078275593e-16,5.552038769568899e-16,4.530224162534439,4.530224162544891,1.0452083643031074e-11
6020,0.9998339146321208,0.9998339146321205,0.9998339146321209,1.1104074470544963e-16,4.441629788217985e-16,4.5310553488207646,4.531055348831523,1.0758505197827617e-11
6030,0.9998341900182389,0.9998341900182386,0.9998341900182391,2.2208142824259766e-16,5.552035706064941e-16,4.531885155658658,4.53188515567208,1.3421264100088592e-11
6040,0.9998344644926335,0.9998344644926331,0.9998344644926337,2.220813672768401e-16,5.552034181921002e-16,4.53271358761924,4.5327135876331335,1.3893775019369059e-11
6050,0.9998347380598247,0.9998347380598244,0.9998347380598248,1.110406532563111e-16,4.441626130252444e-16,4.533540649250941,4.533540649263977,1.3035794665938738e-11
6060,0.9998350107243029,0.9998350107243026,0.9998350107243029,0.0,3.331218689234195e-16,4.534366345079666,4.534366345092985,1.3319123581823078e-11
6070,0.9998352824905288,0.9998352824905284,0.9998352824905288,0.0,3.3312177837723187e-16,4.535190679608929,4.535190679622155,1.3225864847754565e-11
6080,0.9998355533629338,0.9998355533629335,0.9998355533629337,1.110405627096312e-16,2.220811254192624e-16,4.5360136573200105,4.536013657334387,1.4376944079685927e-11
6090,0.9998358233459205,0.9998358233459201,0.9998358233459202,2.2208106545129155e-16,1.1104053272564578e-16,4.536835282672096,4.5368352826871154,1.5019097077129118e-11
6100,0.999836092443862,0.9998360924438616,0.9998360924438616,3.331215085199056e-16,0.0,4.537655560102426,4.537655560116854,1.4428458428028534e-11
6110,0.9998363606611033,0.9998363606611029,0.9998363606611029,3.3312141915635016e-16,0.0,4.538474494026436,4.5384744940410195,1.4583889651476056e-11
6120,0.9998366280019608,0.9998366280019605,0.9998366280019605,3.331213300848325e-16,0.0,4.539292088837905,4.539292088850652,1.2747136679536197e-11
6130,0.9998368944707232,0.9998368944707229,0.9998368944707225,6.662424826078468e-16,3.331212413039234e-16,4.54010834890909,4.54010834892133,1.2239986801887426e-11
6140,0.9998371600716502,0.9998371600716499,0.9998371600716496,6.662423056244058e-16,3.331211528122029e-16,4.5409232785908715,4.540923278602258,1.1386447340555605e-11
6150,0.9998374248089749,0.9998374248089745,0.9998374248089742,6.662421292165208e-16,3.331210646082604e-16,4.541736882212891,4.541736882224449,1.155786577555773e-11
6160,0.9998376886869024,0.999837688686902,0.9998376886869015,8.88322604508518e-16,5.552016278178238e-16,4.5425491640836855,4.542549164095271,1.1585399306568434e-11
6170,0.9998379517096102,0.9998379517096099,0.9998379517096094,7.772820744689285e-16,4.441611854108163e-16,4.543360128490831,4.543360128502081,1.1249667863921786e-11
6180,0.9998382138812497,0.9998382138812494,0.9998382138812489,7.772818706546383e-16,4.441610689455076e-16,4.544169779701074,4.544169779713138,1.2064127474786801e-11
6190,0.9998384752059449,0.9998384752059446,0.9998384752059442,7.772816674988758e-16,4.441609528565004e-16,4.544978121960465,4.544978121973053,1.2588152742409875e-11
6200,0.999838735687793,0.9998387356877927,0.9998387356877922,7.772814649984544e-16,4.4416083714197395e-16,4.545785159494498,4.54578515950825,1.3751666472217039e-11
6210,0.9998389953308653,0.999838995330865,0.9998389953308646,6.662410827001784e-16,3.331205413500892e-16,4.546590896508235,4.546590896522411,1.4176215756833699e-11
6220,0.9998392541392067,0.9998392541392064,0.9998392541392059,7.772810619509918e-16,4.441606068291382e-16,4.547395337186441,4.547395337201032,1.4590995078833657e-11
6230,0.9998395121168359,0.9998395121168355,0.9998395121168352,6.662407383408685e-16,3.3312036917043423e-16,4.548198485693722,4.5481984857086895,1.496758272878651e-11
6240,0.999839769267746,0.9998397692677456,0.9998397692677455,4.441603779926668e-16,1.110400944981667e-16,4.54900034617464,4.5490003461908595,1.6219026122143987e-11
6250,0.999840025595905,0.9998400255959047,0.9998400255959047,3.3312019809272897e-16,0.0,4.549800922753853,4.549800922770282,1.6428636229193216e-11
6260,0.9998402811052551,0.9998402811052548,0.9998402811052548,3.3312011296380693e-16,0.0,4.5506002195362365,4.550600219553325,1.708855279503041e-11
6270,0.9998405357997132,0.9998405357997129,0.999840535799713,2.22080018737619e-16,1.110400093688095e-16,4.5513982406070115,4.551398240625439,1.8427925851938198e-11
6280,0.9998407896831718,0.9998407896831715,0.9998407896831715,3.331199435192966e-16,0.0,4.552194990031869,4.552194990050247,1.837818786043499e-11
6290,0.999841042759498,0.9998410427594977,0.9998410427594977,3.331198592011221e-16,0.0,4.552990471857097,4.552990471875909,1.8812507107668353e-11
6300,0.9998412950325348,0.9998412950325345,0.9998412950325345,3.331197751506244e-16,0.0,4.553784690109698,4.553784690128759,1.9061197065184388e-11
6310,0.9998415465061009,0.9998415465061006,0.9998415465061005,4.441595884887077e-16,1.1103989712217691e-16,4.554577648797518,4.554577648816939,1.9420909325162938e-11
6320,0.9998417971839905,0.9998417971839901,0.9998417971839899,5.551993464126277e-16,2.2207973856505107e-16,4.5553693519093645,4.555369351930403,2.1038282227436866e-11
6330,0.9998420470699738,0.9998420470699735,0.9998420470699731,6.66239049185011e-16,3.331195245925055e-16,4.556159803415128,4.556159803435457,2.0328627670096466e-11
6340,0.9998422961677976,0.9998422961677973,0.9998422961677969,7.772786970668269e-16,4.441592554667582e-16,4.556949007265897,4.556949007286584,2.0687451751655317e-11
6350,0.9998425444811849,0.9998425444811846,0.999842544481184,8.883182903174009e-16,5.551989314483756e-16,4.557736967394083,4.557736967413711,1.9627854896953068e-11
6360,0.9998427920138353,0.999842792013835,0.9998427920138343,9.993578291944274e-16,6.662385527962849e-16,4.558523687713537,4.558523687734032,2.049471703458039e-11
6370,0.9998430387694248,0.9998430387694245,0.9998430387694239,8.883178511631864e-16,5.551986569769916e-16,4.559309172119661,4.559309172141092,2.1431745267364022e-11
6380,0.9998432847516071,0.9998432847516068,0.9998432847516063,7.772779285412519e-16,4.441588163092868e-16,4.560093424489527,4.560093424512069,2.254196829198918e-11
6390,0.9998435299640126,0.9998435299640123,0.9998435299640119,6.66238061068486e-16,3.33119030534243e-16,4.560876448681996,4.560876448704129,2.213340621892712e-11
6400,0.9998437744102491,0.9998437744102487,0.9998437744102484,6.662378981836525e-16,3.3311894909182627e-16,4.561658248537823,4.561658248559888,2.206501648061021e-11
6410,0.9998440180939018,0.9998440180939014,0.9998440180939011,6.662377358070401e-16,3.3311886790352004e-16,4.5624388278797765,4.562438827901951,2.2174262426233327e-11
6420,0.9998442610185336,0.9998442610185333,0.999844261018533,6.662375739362738e-16,3.331187869681369e-16,4.563218190512752,4.563218190536554,2.3801405291123956e-11
6430,0.9998445031876853,0.9998445031876849,0.9998445031876847,5.551978438074947e-16,2.2207913752299787e-16,4.563996340223876,4.563996340248104,2.4227730932580016e-11
6440,0.9998447446048755,0.9998447446048752,0.999844744604875,4.441581678019026e-16,1.1103954195047566e-16,4.564773280782624,4.5647732808055475,2.2923885012460232e-11
6450,0.9998449852736014,0.9998449852736011,0.999844985273601,4.441580608903495e-16,1.1103951522258737e-16,4.565549015940922,4.5655490159650975,2.417532840581771e-11
6460,0.9998452251973383,0.999845225197338,0.9998452251973379,4.441579543097917e-16,1.1103948857744794e-16,4.56632354943327,4.566323549458411,2.5140778348031745e-11
6470,0.9998454643795397,0.9998454643795394,0.9998454643795395,2.220789240293474e-16,1.110394620146737e-16,4.567096884976829,4.567096885001683,2.4853896718468604e-11
6480,0.9998457028236384,0.999845702823638,0.9998457028236384,0.0,3.3311830660164997e-16,4.567869026271544,4.567869026296557,2.5012880655594927e-11
6490,0.9998459405330459,0.9998459405330455,0.9998459405330458,1.1103940913469787e-16,2.2207881826939573e-16,4.5686399770002435,4.5686399770246675,2.4424018363333744e-11
6500,0.9998461775111523,0.999846177511152,0.9998461775111521,2.220787656334813e-16,1.1103938281674066e-16,4.569409740828748,4.569409740853097,2.4349411376078933e-11
6510,0.9998464137613272,0.9998464137613269,0.999846413761327,2.2207871315927476e-16,1.1103935657963738e-16,4.570178321405975,4.57017832142892,2.2945201294533035e-11
6520,0.9998466492869194,0.999846649286919,0.9998466492869191,2.2207866084603207e-16,1.1103933042301603e-16,4.570945722364035,4.570945722387386,2.3351098832335992e-11
6530,0.9998468840912573,0.999846884091257,0.9998468840912571,2.220786086930137e-16,1.1103930434650684e-16,4.571711947318347,4.571711947342828,2.4480861782194552e-11
6540,0.9998471181776492,0.9998471181776488,0.9998471181776487,4.441571133989694e-16,1.1103927834974234e-16,4.57247699986773,4.5724769998932056,2.5475621612258692e-11
6550,0.9998473515493824,0.9998473515493821,0.9998473515493818,6.662355145941436e-16,3.331177572970718e-16,4.573240883594508,4.57324088362011,2.560174294785611e-11
6560,0.9998475842097249,0.9998475842097245,0.9998475842097241,7.772745861579202e-16,4.441569063759544e-16,4.574003602064614,4.574003602089669,2.5054625041320833e-11
6570,0.9998478161619243,0.999847816161924,0.9998478161619236,6.662352050056533e-16,3.3311760250282665e-16,4.574765158827686,4.57476515885346,2.5774049561277934e-11
6580,0.9998480474092092,0.9998480474092089,0.9998480474092083,8.88313401222876e-16,5.551958757642975e-16,4.575525557417167,4.575525557442142,2.497468898354782e-11
6590,0.9998482779547875,0.9998482779547871,0.9998482779547868,6.662348972963041e-16,3.3311744864815204e-16,4.576284801350403,4.576284801375459,2.5055513219740533e-11
6600,0.9998485078018489,0.9998485078018485,0.9998485078018482,6.662347441409689e-16,3.3311737207048447e-16,4.57704289412874,4.577042894154055,2.531486131829297e-11
6610,0.9998487369535629,0.9998487369535626,0.9998487369535622,6.662345914490387e-16,3.3311729572451936e-16,4.577799839237626,4.577799839262206,2.4580337765200966e-11
6620,0.9998489654130804,0.9998489654130801,0.9998489654130795,8.883125856245512e-16,5.551953660153445e-16,4.578555640146699,4.5785556401714524,2.475353255704249e-11
6630,0.9998491931835326,0.9998491931835323,0.9998491931835319,6.662342874470057e-16,3.3311714372350285e-16,4.579310300309889,4.579310300334236,2.4346746840819833e-11
6640,0.9998494202680328,0.9998494202680325,0.9998494202680319,8.88312181510321e-16,5.551951134439507e-16,4.580063823165512,4.580063823190266,2.475442073546219e-11
6650,0.9998496466696746,0.9998496466696742,0.9998496466696737,8.883119803647417e-16,5.551949877279637e-16,4.580816212136355,4.580816212161062,2.4706459100798384e-11
6660,0.9998498723915337,0.9998498723915333,0.9998498723915328,8.883117798232034e-16,5.551948623895021e-16,4.5815674706297855,4.581567470655409,2.5623059229928913e-11
6670,0.9998500974366671,0.9998500974366668,0.9998500974366662,8.883115798829888e-16,5.5519473742686795e-16,4.582317602037829,4.582317602063903,2.6074253867136576e-11
6680,0.9998503218081136,0.9998503218081133,0.9998503218081125,1.1103892256767472e-15,7.772724579737231e-16,4.58306660973727,4.5830666097635,2.6229685090584098e-11
6690,0.9998505455088937,0.9998505455088934,0.9998505455088925,1.2214278749691502e-15,8.883111817957456e-16,4.5838144970897385,4.58381449711569,2.595168524521796e-11
6700,0.9998507685420099,0.9998507685420096,0.9998507685420086,1.3324664754650461e-15,9.993498565987846e-16,4.584561267441806,4.584561267467415,2.560884837521371e-11
6710,0.9998509909104468,0.9998509909104465,0.9998509909104455,1.3324661791224012e-15,9.993496343418007e-16,4.585306924125067,4.585306924148335,2.326761006088418e-11
6720,0.9998512126171714,0.999851212617171,0.99985121261717,1.3324658836617281e-15,9.99349412746296e-16,4.586051470456234,4.586051470479014,2.2780000108468812e-11
6730,0.9998514336651328,0.9998514336651325,0.9998514336651315,1.3324655890790958e-15,9.993491918093218e-16,4.586794909737229,4.58679490976001,2.2780888286888512e-11
6740,0.9998516540572631,0.9998516540572627,0.9998516540572615,1.5545428445990286e-15,1.2214265207563796e-15,4.587537245255261,4.587537245280054,2.4793500585928996e-11
6750,0.9998518737964761,0.9998518737964758,0.9998518737964746,1.5545425029544008e-15,1.2214262523213148e-15,4.588278480282921,4.5882784803078716,2.4950708166215918e-11
6760,0.9998520928856693,0.999852092885669,0.9998520928856678,1.5545421623205557e-15,1.2214259846804367e-15,4.5890186180782715,4.589018618103091,2.48192577601003e-11
6770,0.9998523113277228,0.9998523113277225,0.9998523113277211,1.6655805243139443e-15,1.3324644194511555e-15,4.589757661884921,4.58975766190897,2.404920707022029e-11
6780,0.9998525291254992,0.9998525291254988,0.9998525291254977,1.4435028066339443e-15,1.1103867743338033e-15,4.590495614932122,4.590495614956034,2.3912427593586472e-11
6790,0.9998527462818448,0.9998527462818445,0.9998527462818436,1.2214251864878324e-15,8.883092265366054e-16,4.59123248043485,4.591232480458438,2.3588242470395926e-11
6800,0.9998529627995895,0.9998529627995891,0.9998529627995882,1.2214249219887145e-15,8.883090341736106e-16,4.59196826159388,4.591968261617603,2.3722357411770645e-11
6810,0.9998531786815458,0.9998531786815454,0.9998531786815446,1.221424658266393e-15,8.883088423755584e-16,4.592702961595888,4.592702961620398,2.4509283491624956e-11
6820,0.9998533939305099,0.9998533939305095,0.9998533939305088,1.110385813924955e-15,7.772700697474685e-16,4.593436583613513,4.593436583637321,2.3808510718481557e-11
6830,0.999853608549262,0.9998536085492616,0.9998536085492608,1.2214241331384903e-15,8.883084604643566e-16,4.594169130805455,4.594169130828868,2.34123831432953e-11
6840,0.9998538225405653,0.999853822540565,0.9998538225405642,1.1103853379328503e-15,7.772697365529952e-16,4.594900606316551,4.594900606341889,2.5337953957205173e-11
6850,0.9998540359071679,0.9998540359071676,0.9998540359071668,1.1103851009791164e-15,7.772695706853815e-16,4.595631013277851,4.595631013303227,2.5376145629252278e-11
6860,0.9998542486518012,0.9998542486518008,0.9998542486518001,1.1103848647162097e-15,7.772694053013469e-16,4.596360354806711,4.59636035483154,2.4829027722717e-11
6870,0.9998544607771807,0.9998544607771803,0.9998544607771794,1.221423092055225e-15,8.883077033128908e-16,4.597088634006861,4.597088634033661,2.680078381445128e-11
6880,0.9998546722860062,0.9998546722860059,0.9998546722860049,1.3324612731009946e-15,9.99345954825746e-16,4.597815853968487,4.5978158539945975,2.611066918234428e-11
6890,0.9998548831809622,0.9998548831809618,0.9998548831809607,1.4434994080550855e-15,1.1103841600423734e-15,4.598542017768312,4.598542017793897,2.5584867557881807e-11
6900,0.9998550934647168,0.9998550934647165,0.9998550934647152,1.5545374971178968e-15,1.2214223191640617e-15,4.599267128469677,4.599267128494739,2.5061730468678434e-11
6910,0.9998553031399233,0.999855303139923,0.9998553031399219,1.4434988017568442e-15,1.110383693659111e-15,4.599991189122611,4.599991189149386,2.6775026640279975e-11
6920,0.9998555122092198,0.9998555122092194,0.9998555122092183,1.4434984999219538e-15,1.110383461478426e-15,4.6007142027639105,4.600714202791914,2.800337739472525e-11
